ID	TEsorter	EDTA	Final
5A_TE_00000244_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000245_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000246	Unknown	MITE/DTH	MITE/DTH
5A_TE_00000247	Unknown	MITE/DTM	MITE/DTM
5A_TE_00000248	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000249_INT	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000249_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000250_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
5A_TE_00000251	LTR/Gypsy	MITE/DTT	LTR/Gypsy
5A_TE_00000252_INT	LTR/Copia/mixture	LTR/Copia	LTR/Copia/mixture
5A_TE_00000252_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000253	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000254	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000255_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000256	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000257	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000258	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000259	TIR/hAT	DNA/DTT	TIR/hAT
5A_TE_00000260	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000261	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000262_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
5A_TE_00000263	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000264	TIR/EnSpm_CACTA	DNA/DTC	TIR/EnSpm_CACTA
5A_TE_00000265	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000266_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000267	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000268_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
5A_TE_00000269	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000270	Unknown	MITE/DTH	MITE/DTH
5A_TE_00000271_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000272	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000273	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000274	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000275_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000276	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000277_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000278_INT	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000279_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
5A_TE_00000280_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000281	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000282_INT	LTR/Copia/SIRE	LTR/Copia	LTR/Copia/SIRE
5A_TE_00000283	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000284_INT	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000285_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
5A_TE_00000285_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000286_INT	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000287	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000288	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000289	LTR/mixture	DNA/DTC	LTR/mixture
5A_TE_00000290	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000291	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000292_INT	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000293	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000294	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000295	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000296_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000297	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000298_INT	LTR/Gypsy/Athila	LTR/Gypsy	LTR/Gypsy/Athila
5A_TE_00000299_INT	LTR/Gypsy	LTR/unknown	LTR/Gypsy
5A_TE_00000300_INT	LTR/Gypsy		LTR/Gypsy
5A_TE_00000301	Unknown	DNA/Helitron	DNA/Helitron
5A_TE_00000302	Unknown	DNA/Helitron	DNA/Helitron
5A_TE_00000303_INT	LTR/Copia		LTR/Copia
5A_TE_00000304	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000305	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000306	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000307	Unknown	MITE/DTM	MITE/DTM
5A_TE_00000308	Unknown	DNA/Helitron	DNA/Helitron
5A_TE_00000309_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
5A_TE_00000310	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000311	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000312	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000313_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000314	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000315	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000316	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000317	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000318	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000319	Unknown	DNA/Helitron	DNA/Helitron
5A_TE_00000320_INT	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000321	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000322_INT	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000323	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000324	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000325	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000326_INT	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000327_INT	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000328	LINE	MITE/DTT	LINE
5A_TE_00000329	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000330	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000331	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000332_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000333	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000334	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000335_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
5A_TE_00000335_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000336	Unknown	MITE/DTH	MITE/DTH
5A_TE_00000337	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000338	Unknown	MITE/DTH	MITE/DTH
5A_TE_00000339	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000340	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000341	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000342	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000343_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000344_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000345_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000346_INT	LTR/Gypsy		LTR/Gypsy
5A_TE_00000347_INT	LTR/Gypsy		LTR/Gypsy
5A_TE_00000348_INT	LTR/Copia/Ivana	LTR/Copia	LTR/Copia/Ivana
5A_TE_00000348_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000349	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000350_INT	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000351	Unknown	MITE/DTM	MITE/DTM
5A_TE_00000352	TIR/MuDR_Mutator	DNA/DTM	TIR/MuDR_Mutator
5A_TE_00000353	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000354	Unknown	MITE/DTM	MITE/DTM
5A_TE_00000355	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000356	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000357_INT	LTR/Gypsy/Reina	LTR/Gypsy	LTR/Gypsy/Reina
5A_TE_00000357_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000358	Unknown	MITE/DTH	MITE/DTH
5A_TE_00000359	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000360	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000361	Unknown	MITE/DTH	MITE/DTH
5A_TE_00000362	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000363	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000364_INT	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000365	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000366	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000367_INT	LTR/Copia		LTR/Copia
5A_TE_00000368_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
5A_TE_00000369_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
5A_TE_00000369_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000370	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000371	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000372	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000373	Unknown	MITE/DTH	MITE/DTH
5A_TE_00000374	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000375_INT	LTR/Gypsy		LTR/Gypsy
5A_TE_00000376	LTR/Gypsy	DNA/DTM	LTR/Gypsy
5A_TE_00000377	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000378_INT	LTR/Copia/Ivana	LTR/Copia	LTR/Copia/Ivana
5A_TE_00000379	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000380	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000381	Unknown	DNA/Helitron	DNA/Helitron
5A_TE_00000382_INT	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000383	Unknown	DNA/Helitron	DNA/Helitron
5A_TE_00000384_INT	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000385_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000386_INT	LTR/Copia/SIRE	LTR/Copia	LTR/Copia/SIRE
5A_TE_00000387_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000388	Unknown	MITE/DTH	MITE/DTH
5A_TE_00000389_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
5A_TE_00000389_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000390_INT	LTR/Gypsy/Reina	LTR/Gypsy	LTR/Gypsy/Reina
5A_TE_00000390_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000391	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000392	Unknown	MITE/DTH	MITE/DTH
5A_TE_00000393_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
5A_TE_00000394_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000395_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
5A_TE_00000395_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000396	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000397_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000398_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000399	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000400	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000401_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000402	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000403_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000404_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
5A_TE_00000405_INT	LTR/Gypsy/Reina	LTR/Gypsy	LTR/Gypsy/Reina
5A_TE_00000405_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000406	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000407_INT	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000408	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000409	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000410	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000411_INT	LTR/Gypsy/mixture	LTR/Gypsy	LTR/Gypsy/mixture
5A_TE_00000412	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000413	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000414	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000415_INT	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000416_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000417	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000418	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000419_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000420	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000421	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000422	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000423	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000424_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
5A_TE_00000425	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000426	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000427	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000428_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000429_INT	LTR/Gypsy/Athila	LTR/Gypsy	LTR/Gypsy/Athila
5A_TE_00000430_INT	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000431	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000432_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
5A_TE_00000433_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000434	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000435_INT	LTR/Copia/Bianca	LTR/Copia	LTR/Copia/Bianca
5A_TE_00000436_INT	LTR/Gypsy		LTR/Gypsy
5A_TE_00000437_INT	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000438_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000439_INT	LTR/Gypsy	LTR/unknown	LTR/Gypsy
5A_TE_00000439_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000440	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000441_INT	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000442_LTR	LTR/Gypsy/CRM	LTR/Gypsy	LTR/Gypsy/CRM
5A_TE_00000443	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000444_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
5A_TE_00000445	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000446	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000447	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000448	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000449	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000450	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000451_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
5A_TE_00000452_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000453	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000454	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000455_INT	LTR/Gypsy		LTR/Gypsy
5A_TE_00000456_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000457_INT	LTR/Gypsy/Tekay	LTR/Gypsy	LTR/Gypsy/Tekay
5A_TE_00000457_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000458_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000459_INT	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000460_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
5A_TE_00000461_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
5A_TE_00000462_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000463_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000464	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000465	Unknown	MITE/DTM	MITE/DTM
5A_TE_00000466_INT	LTR/Gypsy/Reina	LTR/Gypsy	LTR/Gypsy/Reina
5A_TE_00000466_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000467	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000468_INT	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000469_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000470	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000471	Unknown	MITE/DTH	MITE/DTH
5A_TE_00000472_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000473	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000474_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000475	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
5A_TE_00000476	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000477_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
5A_TE_00000478_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000479_INT	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000480_INT	LTR/Copia/Tork	LTR/Copia	LTR/Copia/Tork
5A_TE_00000481	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000482	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000483	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000484	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000485	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000486_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000487_INT	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000488	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000489	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000490	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000491	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000492_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000493	Unknown	MITE/DTH	MITE/DTH
5A_TE_00000494_INT	LTR/Copia		LTR/Copia
5A_TE_00000495_INT	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000495_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000496	TIR/MuDR_Mutator	DNA/DTM	TIR/MuDR_Mutator
5A_TE_00000497_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000498	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000499_LTR	LTR/Gypsy		LTR/Gypsy
5A_TE_00000500_LTR	LTR/Gypsy		LTR/Gypsy
5A_TE_00000501	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000502_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
5A_TE_00000502_LTR	LTR/Gypsy		LTR/Gypsy
5A_TE_00000503_INT	LTR/Gypsy		LTR/Gypsy
5A_TE_00000504_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
5A_TE_00000505	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000506_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000507	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000508	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000509	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000510_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
5A_TE_00000511_INT	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000512	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000513	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000514	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000515_INT	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000515_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000516_INT	LTR/Gypsy/Athila	LTR/Gypsy	LTR/Gypsy/Athila
5A_TE_00000517_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000518	Unknown	MITE/DTC	MITE/DTC
5A_TE_00000519_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000520	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000521_INT	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000522_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000523_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000524_INT	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000525_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000526_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
5A_TE_00000527_INT	LTR/Gypsy/mixture	LTR/Gypsy	LTR/Gypsy/mixture
5A_TE_00000528	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000529_INT	LTR/Gypsy		LTR/Gypsy
5A_TE_00000530_INT	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000531_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000532	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000533	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000534_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000535	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000536	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000537	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000538_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000539	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000540	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000541	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000542_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000543	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000544	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000545_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000546	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000547_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000548	Unknown	MITE/DTH	MITE/DTH
5A_TE_00000549	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000550_INT	LTR/Gypsy		LTR/Gypsy
5A_TE_00000550_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000551	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000552_INT	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000553_INT	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000553_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000554	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000555	TIR/PIF_Harbinger	DNA/DTT	TIR/PIF_Harbinger
5A_TE_00000556	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000557_INT	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000558_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000559	Unknown	DNA/Helitron	DNA/Helitron
5A_TE_00000560_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000561	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000562_INT	LTR/Gypsy	LTR/Copia	LTR/Gypsy
5A_TE_00000563_INT	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000564	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000565_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000566_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000567	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000568_INT	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000569	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000570_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
5A_TE_00000571_INT	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000572	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000573_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000574_INT	LTR/Gypsy/Athila	LTR/Gypsy	LTR/Gypsy/Athila
5A_TE_00000575_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000576	Unknown	DNA/DTC	DNA/DTC
5A_TE_00000577_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000578_INT	LTR/Gypsy/Tekay	LTR/Gypsy	LTR/Gypsy/Tekay
5A_TE_00000578_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000579_INT	LTR/Gypsy	LTR/Copia	LTR/Gypsy
5A_TE_00000580_INT	LTR/Copia/Ivana	LTR/Copia	LTR/Copia/Ivana
5A_TE_00000580_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000581	Unknown	DNA/Helitron	DNA/Helitron
5A_TE_00000582_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000583_LTR	LTR/Gypsy		LTR/Gypsy
5A_TE_00000584_INT	LTR/Copia/Ale	LTR/Gypsy	LTR/Copia/Ale
5A_TE_00000585_INT	LTR/Copia/SIRE	LTR/Copia	LTR/Copia/SIRE
5A_TE_00000585_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000586_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
5A_TE_00000587	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000588	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000589	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000590_INT	LTR/Gypsy	LTR/unknown	LTR/Gypsy
5A_TE_00000591	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
5A_TE_00000592	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000593	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000594_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000595	Unknown	DNA/Helitron	DNA/Helitron
5A_TE_00000596	Unknown	DNA/Helitron	DNA/Helitron
5A_TE_00000597	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000598_INT	LTR/Copia/Bianca	LTR/Copia	LTR/Copia/Bianca
5A_TE_00000598_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000599_INT	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000600	Unknown	DNA/DTT	DNA/DTT
5A_TE_00000601_INT	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000602	Unknown	DNA/DTM	DNA/DTM
5A_TE_00000603_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000604_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000605_LTR	Unknown	LTR/Copia	LTR/Copia
5A_TE_00000606_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000607	Unknown	MITE/DTT	MITE/DTT
5A_TE_00000608_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
5A_TE_00000609	Unknown	DNA/DTH	DNA/DTH
5A_TE_00000610	Unknown	MITE/DTM	MITE/DTM
5A_TE_00000611_LTR	Unknown	LTR/unknown	LTR/unknown
5A_TE_00000612_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
5A_TE_00000613	TIR/PIF_Harbinger	MITE/DTT	TIR/PIF_Harbinger
5A_TE_00000614	Unknown	DNA/Helitron	DNA/Helitron
